栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-6.0,0.00166949,3.0,0.0255719,15.3172
-6.0,0.00170351,3.5,0.0265735,15.5993
-6.0,0.00173859,4.0,0.0273742,15.7451
-6.0,0.00176825,4.5,0.0280416,15.8584
-6.0,0.00180573,5.0,0.0286398,15.8605
-6.0,0.00182387,5.5,0.0291984,16.009
-6.0,0.00185024,6.0,0.0297542,16.0813
-6.0,0.00188169,6.5,0.0302839,16.094
-6.0,0.00191588,7.0,0.0307834,16.0675
-6.0,0.00194244,7.5,0.0312579,16.0921
-6.0,0.00197413,8.0,0.0316679,16.0414
-6.0,0.00203279,8.5,0.0321016,15.7919
-6.0,0.00201488,9.0,0.0323872,16.074
-6.0,0.002031,9.5,0.0326611,16.0813
-6.0,0.00205427,10.0,0.0329351,16.0325
-5.0,0.00102131,0.0,0.000994147,0.973404
-5.0,0.00109638,0.5,0.0112087,10.2234
-5.0,0.0011813,1.0,0.0216687,18.3431
-5.0,0.00126699,1.5,0.0303534,23.9571
-5.0,0.00134385,2.0,0.0357781,26.6236
-5.0,0.00141075,2.5,0.0389889,27.637
-5.0,0.0014777,3.0,0.0411494,27.8469
-5.0,0.00153445,3.5,0.0426872,27.8192
-5.0,0.00158088,4.0,0.0438058,27.7098
-5.0,0.00162229,4.5,0.0446347,27.5134
-5.0,0.00166191,5.0,0.0452988,27.2571
-5.0,0.00169933,5.5,0.0458369,26.9735
-5.0,0.00173042,6.0,0.0463348,26.7766
-5.0,0.00175238,6.5,0.0467823,26.6964
-5.0,0.00178401,7.0,0.0471993,26.4569
-5.0,0.00181325,7.5,0.0475563,26.2271
-5.0,0.00184428,8.0,0.047848,25.944
-5.0,0.0018657,8.5,0.0480751,25.7679
-5.0,0.00187739,9.0,0.0482296,25.6897
-5.0,0.00188951,9.5,0.0483434,25.5852
-5.0,0.00190789,10.0,0.0484027,25.3698
-4.0,0.000762688,0.0,0.000861034,1.12895
-4.0,0.000833282,0.5,0.0114428,13.7322
-4.0,0.000918377,1.0,0.022876,24.9092
-4.0,0.00100574,1.5,0.0340121,33.818
-4.0,0.00109316,2.0,0.0435811,39.8671
-4.0,0.00117867,2.5,0.0504584,42.8096
-4.0,0.00125327,3.0,0.0547999,43.7255
-4.0,0.00132643,3.5,0.0576089,43.4315
-4.0,0.00138521,4.0,0.0595218,42.9695
-4.0,0.00143855,4.5,0.0608059,42.2689
-4.0,0.00148707,5.0,0.0616535,41.4597
-4.0,0.00153123,5.5,0.0622612,40.6609
-4.0,0.00156297,6.0,0.0627096,40.1221
-4.0,0.00159275,6.5,0.0630554,39.589
-4.0,0.00162975,7.0,0.0633129,38.8482
-4.0,0.00167612,7.5,0.0634559,37.8588
-4.0,0.00169652,8.0,0.0634918,37.4247
-4.0,0.001701,8.5,0.0634316,37.2908
-4.0,0.00170852,9.0,0.0633387,37.0723
-4.0,0.00172069,9.5,0.0632224,36.7425
-4.0,0.00174343,10.0,0.0630817,36.1825
